tag,step,value
custom/altitude_m,41024,4.927059173583984
custom/altitude_m,42048,4.887468338012695
custom/altitude_m,43072,5.324267387390137
custom/altitude_m,44096,5.3675689697265625
custom/altitude_m,45120,4.893320083618164
custom/altitude_m,46144,5.04248046875
custom/altitude_m,47168,5.219634056091309
custom/altitude_m,48192,5.355688571929932
custom/altitude_m,49216,4.745866775512695
custom/altitude_m,50240,4.961575031280518
custom/altitude_m,51264,4.988977432250977
custom/altitude_m,52288,5.10280704498291
custom/altitude_m,53312,5.20495080947876
custom/altitude_m,54336,5.1267852783203125
custom/altitude_m,55360,5.051756381988525
custom/altitude_m,56384,4.948631763458252
custom/altitude_m,57408,5.352163791656494
custom/altitude_m,58432,4.971112251281738
custom/altitude_m,59456,5.098235607147217
custom/altitude_m,60480,5.388236999511719
custom/altitude_m,61504,5.189783573150635
custom/altitude_m,62528,5.129715442657471
custom/altitude_m,63552,5.766254425048828
custom/altitude_m,64576,4.585493087768555
custom/altitude_m,65600,4.911305904388428
custom/altitude_m,66624,5.131608963012695
custom/altitude_m,67648,5.373018741607666
custom/altitude_m,68672,4.765899181365967
custom/altitude_m,69696,4.620537281036377
custom/altitude_m,70720,5.33094596862793
custom/altitude_m,71744,5.397663116455078
custom/altitude_m,72768,4.670515060424805
custom/altitude_m,73792,4.872564792633057
custom/altitude_m,74816,4.638676166534424
custom/altitude_m,75840,5.623260021209717
custom/altitude_m,76864,5.034504413604736
custom/altitude_m,77888,5.214184284210205
custom/altitude_m,78912,5.173612117767334
custom/altitude_m,79936,4.659875392913818
custom/altitude_m,80960,4.951144695281982
custom/altitude_m,81984,5.079643249511719
custom/altitude_m,83008,4.801851272583008
custom/altitude_m,84032,4.903303623199463
custom/altitude_m,85056,4.789207935333252
custom/altitude_m,86080,5.111249923706055
custom/altitude_m,87104,4.900664329528809
custom/altitude_m,88128,4.743694305419922
custom/altitude_m,89152,4.770697116851807
custom/altitude_m,90176,4.755654335021973
custom/altitude_m,91200,5.050874710083008
custom/altitude_m,92224,4.7713117599487305
custom/altitude_m,93248,4.975674629211426
custom/altitude_m,94272,5.411595344543457
custom/altitude_m,95296,5.0295586585998535
custom/altitude_m,96320,5.002041816711426
custom/altitude_m,97344,5.167436122894287
custom/altitude_m,98368,5.033088684082031
custom/altitude_m,99392,4.98666524887085
custom/altitude_m,100416,4.751493453979492
custom/altitude_m,101440,5.127986907958984
custom/altitude_m,102464,4.929784774780273
custom/altitude_m,103488,4.808135032653809
custom/altitude_m,104512,4.591145038604736
custom/altitude_m,105536,5.2024359703063965
custom/altitude_m,106560,4.659527778625488
custom/altitude_m,107584,5.076443672180176
custom/altitude_m,108608,5.204990386962891
custom/altitude_m,109632,5.0759100914001465
custom/altitude_m,110656,4.346828937530518
custom/altitude_m,111680,4.817831516265869
custom/altitude_m,112704,5.232409954071045
custom/altitude_m,113728,4.788883209228516
custom/altitude_m,114752,5.22782564163208
custom/altitude_m,115776,5.22140645980835
custom/altitude_m,116800,5.016246318817139
custom/altitude_m,117824,5.500743865966797
custom/altitude_m,118848,4.970476150512695
custom/altitude_m,119872,4.73458194732666
custom/altitude_m,120896,4.852051258087158
custom/altitude_m,121920,5.4047017097473145
custom/altitude_m,122944,4.981740474700928
custom/altitude_m,123968,5.1802077293396
custom/altitude_m,124992,4.780144214630127
custom/altitude_m,126016,4.770359039306641
custom/altitude_m,127040,4.910538673400879
custom/altitude_m,128064,4.850470066070557
custom/altitude_m,129088,5.21418571472168
custom/altitude_m,130112,4.831351280212402
custom/altitude_m,131136,5.106095314025879
custom/altitude_m,132160,5.414695739746094
custom/altitude_m,133184,4.690099239349365
custom/altitude_m,134208,5.095594882965088
custom/altitude_m,135232,5.000851631164551
custom/altitude_m,136256,4.853824138641357
custom/altitude_m,137280,4.965649127960205
custom/altitude_m,138304,5.083644866943359
custom/altitude_m,139328,4.9555816650390625
custom/altitude_m,140352,5.509840488433838
custom/altitude_m,141376,4.620759963989258
custom/altitude_m,142400,4.628729343414307
