run_id,attempt,attempt_started_at,target_label,target_physical_area_m2,target_width_m,target_length_m,initial_altitude_m,success,physical_contact,landing_accepted,rpc_latch_success,termination_reason,failure_reason,error_type,error_message,total_flight_steps,agent1_prepare_steps,cooperative_landing_steps,total_flight_duration_s,handoff_step,handoff_time_s,terminal_steps,terminal_duration_s,total_reward,agent1_match_percent_full_flight,agent1_pred_percent_full_flight,agent1_lost_percent_full_flight,bottom_live_match_percent_full_flight,bottom_confirmed_match_percent_full_flight,bottom_live_match_percent_landing_phase,bottom_confirmed_match_percent_landing_phase,bottom_pred_percent_landing_phase,bottom_lost_percent_landing_phase,landing_xy_euclidean_error_m,landing_xy_error_source,collision_xy_threshold_m,center_error_norm_first,center_error_norm_mean,center_error_norm_median,center_error_norm_best,center_error_norm_final,bottom_similarity_mean,bottom_similarity_best,bottom_similarity_final,target_bbox_area_norm_first,target_bbox_area_norm_handoff,target_bbox_area_norm_mean,target_bbox_area_norm_max,target_bbox_area_norm_final,range_valid_percent,range_reliable_percent,minimum_range_m,median_range_m,maximum_reliable_range_spread_m,descent_steps,hold_steps,climb_steps,average_horizontal_speed_mps,maximum_horizontal_speed_mps,average_vertical_command_mps,maximum_descent_command_mps,maximum_climb_command_mps,contact_similarity,contact_corner_similarity,contact_similarity_margin,target_collision_object,target_collision_matches_expected,agent1_model_sha256,agent2_model_sha256,models_unchanged_after_attempt
20260805_120542,14,2026-08-05T12:23:53,BMW_X6M_Scale_0.90_Z2.5,,,,4.56,1,1,1,1,landing_collision_success,,,,115,48,67,78.54700000002049,58,67.90599999995902,10,10.641000000061467,8007.174254358659,96.52173913043478,3.4782608695652173,0.0,94.78260869565217,77.3913043478261,95.5223880597015,89.55223880597015,4.477611940298507,0.0,0.17077278736318727,collision_xy_combined,0.45,0.0,0.1583296915065842,0.10835579314749406,0.0,0.249971304294471,0.9171146177431538,0.9905857443809509,0.7155662775039673,0.015998263888888888,0.2284659246296926,0.10331687830718651,0.2292003925917278,0.22411549003378511,86.56716417910448,83.58208955223881,0.074684744234037,2.4743328735468735,0.21612436482055353,63,4,0,1.0891307177334035,1.7361012201135062,0.12071944364972079,0.35,,0.716674268245697,0.6673891544342041,0.04928511381149292,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_120542,15,2026-08-05T12:25:12,BMW_X6M_Scale_0.90_Z2.5,,,,4.56,1,1,1,1,landing_collision_success,,,,90,10,80,66.125,68,53.312999999849126,13,12.812000000150874,8008.818575288856,100.0,0.0,0.0,93.33333333333333,76.66666666666667,97.5,93.75,2.5,0.0,0.11150049741863637,collision_xy_combined,0.45,0.0,0.17904733647008694,0.10705313651809284,0.0,0.2841765180354946,0.9155398383206896,0.9890758991241455,0.6622335910797119,0.012986111111111111,0.19865188326940436,0.10183449751371486,0.19911068196225576,0.1849866060376856,93.75,78.75,0.05847646073598101,2.535979825066347,0.23719237412181515,72,8,0,1.0326936716551505,1.6,0.10771197433210908,0.35,,0.6857791543006897,0.6321680545806885,0.05361109972000122,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_120542,16,2026-08-05T12:26:18,BMW_X6M_Scale_0.90_Z2.5,,,,4.56,1,1,1,1,landing_collision_success,,,,134,69,65,88.29700000002049,56,77.5,10,10.797000000020489,8008.073035946224,99.25373134328358,0.746268656716418,0.0,95.5223880597015,82.08955223880596,98.46153846153847,96.92307692307692,1.5384615384615385,0.0,0.22696000943373826,collision_xy_combined,0.45,0.0,0.15106138654942866,0.08928815832345074,0.0,0.2378549033470912,0.900364933278059,0.989127516746521,0.7716728448867798,0.020399305555555556,0.2219393675271931,0.09456543750845561,0.22343171067805087,0.22343171067805087,87.6923076923077,78.46153846153847,0.06065698929428388,2.397022892974924,0.24967140958716705,63,2,0,1.0386239028832445,1.6,0.12440646375027986,0.35,,0.7795840501785278,0.677580714225769,0.10200333595275879,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_120542,17,2026-08-05T12:27:46,BMW_X6M_Scale_0.90_Z2.5,,,,4.56,1,1,1,1,landing_collision_success,,,,120,50,70,81.93799999984913,57,68.25,14,13.687999999849126,8008.1256775738075,100.0,0.0,0.0,94.16666666666667,82.5,95.71428571428571,92.85714285714286,4.285714285714286,0.0,0.24676610438336,collision_xy_combined,0.45,0.0,0.1553972294580427,0.10846972702695692,0.0,0.31062753567581103,0.9036587062292818,0.9845452308654785,0.7498663663864136,0.020625,0.18792442571508083,0.09562926353214378,0.1885572057582141,0.1682708394951583,92.85714285714286,84.28571428571429,0.06413204669119875,2.2862439272052724,0.23616504895966406,64,6,0,1.0751642004580153,1.6,0.10940232089906929,0.35,,0.7522530555725098,0.7531245946884155,-0.0008715391159057617,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_120542,18,2026-08-05T12:29:08,BMW_X6M_Scale_0.90_Z2.5,,,,4.56,1,1,1,1,landing_collision_success,,,,116,50,66,78.76599999982864,54,65.9539999999106,13,12.811999999918044,8008.905407053606,100.0,0.0,0.0,93.96551724137932,75.86206896551724,96.96969696969697,92.42424242424242,3.0303030303030303,0.0,0.10328670954083764,collision_xy_combined,0.45,0.0,0.15559919121577614,0.10374799864380051,0.0,0.51586250609334,0.9035661416648579,0.9884067177772522,0.7344782948493958,0.02263888888888889,0.22172157965479763,0.09981112346519719,0.2286083339851517,0.1840310992616772,93.93939393939394,87.87878787878788,0.07116240360304481,2.4604027091667975,0.23934949877966272,64,2,0,0.9285247734780876,1.6,0.11549785715273835,0.35,,0.7416934967041016,0.515837550163269,0.22585594654083252,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_120542,19,2026-08-05T12:30:27,BMW_X6M_Scale_0.90_Z2.5,,,,4.56,1,1,1,1,landing_collision_success,,,,115,50,65,78.4680000001099,56,67.4680000001099,10,11.0,8008.0946468841485,99.1304347826087,0.8695652173913043,0.0,94.78260869565217,74.78260869565217,96.92307692307692,92.3076923076923,3.076923076923077,0.0,0.15946441475217066,collision_xy_combined,0.45,0.0,0.15457978370691577,0.1154130317286132,0.0,0.05166331566571323,0.897266598615141,0.9868718385696411,0.6758286356925964,0.020700231481481483,0.20819071464074518,0.09389203256254713,0.2087796737919736,0.1387549820234044,92.3076923076923,87.6923076923077,0.08574038735841813,2.5007089446898965,0.22852364602774844,62,3,0,0.9954881204880442,1.6,0.12215194944808117,0.35,,0.6836164593696594,0.7460674047470093,-0.062450945377349854,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_120542,20,2026-08-05T12:31:45,BMW_X6M_Scale_0.90_Z2.5,,,,4.56,1,1,1,1,landing_collision_success,,,,132,65,67,87.73499999986961,57,76.18799999984913,11,11.547000000020489,8008.3665313582815,100.0,0.0,0.0,96.21212121212122,82.57575757575758,100.0,98.50746268656717,0.0,0.0,0.10426972161367275,collision_xy_combined,0.45,0.0,0.13235736101479026,0.07753247527470164,0.0,0.09317014607065484,0.9057880223914968,0.9886505603790283,0.8439698815345764,0.0197265625,0.23362668313019033,0.0965879918074329,0.236405791495353,0.236405791495353,94.02985074626865,80.59701492537313,0.0638220197559616,2.455671468078535,0.2373854432428395,66,1,0,1.1063714249410435,1.6,0.124069105015317,0.35,,0.8486253023147583,0.7635331153869629,0.08509218692779541,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_120542,21,2026-08-05T12:33:13,BMW_X6M_Scale_0.90_Z2.5,,,,4.56,1,1,1,1,landing_collision_success,,,,117,50,67,80.375,58,68.75,10,11.625,8008.379686624901,100.0,0.0,0.0,93.16239316239316,79.48717948717949,95.5223880597015,92.53731343283582,4.477611940298507,0.0,0.15166833965969592,collision_xy_combined,0.45,0.0,0.142332571223167,0.0926416049906153,0.0,0.6387801839888195,0.8987796959398872,0.9898478388786316,0.6601086854934692,0.016219618055555555,0.17894259686994093,0.09025148747673266,0.17939769009773146,0.0903014383732268,91.04477611940298,83.58208955223881,0.16856004339447958,2.3813557672941945,0.24733659485976967,64,3,0,1.0236538291091641,1.6,0.11604098609356736,0.35,,0.6106705069541931,0.653269350528717,-0.042598843574523926,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_120542,22,2026-08-05T12:34:34,BMW_X6M_Scale_0.90_Z2.5,,,,4.56,1,1,1,1,landing_collision_success,,,,117,50,67,80.29700000002049,59,69.625,9,10.672000000020489,8007.024318084669,99.14529914529915,0.8547008547008547,0.0,94.87179487179488,71.7948717948718,97.01492537313433,95.5223880597015,2.985074626865672,0.0,0.09140286108372736,collision_xy_combined,0.45,0.0,0.18349930678305665,0.10340452984063295,0.0,0.037379766095572,0.9067345764775581,0.9925209283828735,0.6802537441253662,0.014904513888888889,0.21109547745988863,0.09858564958362294,0.21137743747587256,0.21137743747587256,92.53731343283582,89.55223880597015,0.07931867336107143,2.3752927968416313,0.16101902440718852,62,5,0,0.9826284099442968,1.6,0.11248670470358718,0.35,,0.6717936992645264,0.6866974234580994,-0.014903724193572998,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_120542,23,2026-08-05T12:35:54,BMW_X6M_Scale_0.90_Z2.5,,,,4.56,1,1,1,1,landing_collision_success,,,,134,66,68,89.82799999997951,56,76.92199999978766,13,12.906000000191852,8007.000294249547,98.50746268656717,1.492537313432836,0.0,92.53731343283582,86.56716417910448,92.6470588235294,88.23529411764706,7.352941176470588,0.0,0.2201682310897734,collision_xy_combined,0.45,0.0,0.12268670600091912,0.09586478259733541,0.0,0.1104214943444722,0.8938321328394854,0.9871612787246704,0.7413448095321655,0.021752025462962964,0.2253189554915783,0.09670548726423989,0.22798701178296646,0.22798701178296646,89.70588235294117,80.88235294117646,0.28470009600853974,2.530462885210437,0.2439403981800088,66,2,0,1.006141528555499,1.6,0.11836096928838419,0.35,,0.6812329888343811,0.6004446744918823,0.08078831434249878,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_120542,24,2026-08-05T12:37:24,BMW_X6M_Scale_0.90_Z2.5,,,,4.56,1,1,1,1,landing_collision_success,,,,134,66,68,89.56299999984913,57,77.4069999998901,12,12.155999999959022,8009.061266804005,99.25373134328358,0.746268656716418,0.0,94.77611940298507,84.32835820895522,97.05882352941177,91.17647058823529,2.9411764705882355,0.0,0.19877372983093947,collision_xy_combined,0.45,0.0,0.14090025001549558,0.08934261783723738,0.0,0.13813685287951508,0.8978103651193338,0.9882484674453735,0.6234359741210938,0.015611979166666666,0.2453001411369678,0.10143104235480775,0.24901259623598013,0.24901259623598013,92.6470588235294,77.94117647058823,0.05216918882114469,2.465143313913089,0.24508433199169133,65,3,0,0.9784399544146047,1.6,0.11641675559584706,0.35,,0.6192277669906616,0.6186951398849487,0.0005326271057128906,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_120542,25,2026-08-05T12:38:53,BMW_X6M_Scale_0.90_Z2.5,,,,4.56,1,1,1,1,landing_collision_success,,,,136,67,69,90.20299999997951,58,78.06199999991804,12,12.141000000061467,8007.610365716332,99.26470588235294,0.7352941176470589,0.0,96.32352941176471,86.76470588235294,100.0,98.55072463768116,0.0,0.0,0.1888633498794882,collision_xy_combined,0.45,0.0,0.16437267951176085,0.08678680353011804,0.0,0.15772911025623085,0.9110548370260512,0.98671954870224,0.8631025552749634,0.01490162037037037,0.20371001695067442,0.09508778934763719,0.20449247507412951,0.20449247507412951,91.30434782608695,73.91304347826087,0.09824377391409617,2.481255231833249,0.22850730528087881,66,3,0,1.0538172809595923,1.6,0.11492054305862687,0.35,,0.868666410446167,0.7348710894584656,0.13379532098770142,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_120542,26,2026-08-05T12:40:24,BMW_X6M_Scale_0.90_Z2.5,,,,4.56,1,1,1,1,landing_collision_success,,,,119,50,69,81.10899999993853,58,69.14000000013039,12,11.968999999808148,8008.030511361726,100.0,0.0,0.0,95.7983193277311,77.3109243697479,100.0,98.55072463768116,0.0,0.0,0.11988948733240459,collision_xy_combined,0.45,0.0,0.16009997089213046,0.11276578232177242,0.0,0.23054745007505748,0.9039952648390474,0.9882217645645142,0.7825460433959961,0.021892361111111112,0.18742864501964437,0.09542033885051311,0.18779772547919424,0.18779772547919424,89.85507246376811,81.15942028985508,0.11241151750960222,2.504419245122511,0.22198442022475945,66,3,0,1.0817927628352992,1.6,0.11633717673412265,0.35,,0.7903993129730225,0.7090162634849548,0.08138304948806763,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_120542,27,2026-08-05T12:41:45,BMW_X6M_Scale_0.90_Z2.5,,,,4.56,1,1,1,1,landing_collision_success,,,,116,49,67,80.14000000013039,56,68.01500000013039,12,12.125,8006.755867561451,99.13793103448276,0.8620689655172413,0.0,96.55172413793103,73.27586206896552,100.0,98.50746268656717,0.0,0.0,0.20498190171812966,collision_xy_combined,0.45,0.0,0.16598021735878235,0.11710517564615301,0.0,0.06167667586437366,0.9184690618048325,0.9870385527610779,0.8419527411460876,0.017155671296296297,0.2027338394738207,0.0986158203574712,0.20363783711513356,0.20363783711513356,95.5223880597015,92.53731343283582,0.06549657658237587,2.181787425520237,0.21925482273523467,63,4,0,1.0241923913879463,1.6,0.11554944709499378,0.35,,0.8419527411460876,0.7213314175605774,0.12062132358551025,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_120542,28,2026-08-05T12:43:05,BMW_X6M_Scale_0.90_Z2.5,,,,4.56,1,1,1,1,landing_collision_success,,,,135,68,67,90.42199999978766,60,80.64099999982864,8,9.780999999959022,8007.335003574102,99.25925925925925,0.7407407407407407,0.0,96.29629629629629,81.48148148148148,100.0,98.50746268656717,0.0,0.0,0.17358071185071086,collision_xy_combined,0.45,0.0,0.15541217635136986,0.08163598238908382,0.0,0.6918131573173104,0.9089507859593918,0.9842036962509155,0.7113562226295471,0.019782986111111112,0.21905480154201104,0.09430723945789007,0.21942572300413707,0.08758535195297992,91.04477611940298,77.61194029850746,0.09706982601440735,2.578272671191593,0.2214075532583748,66,1,0,1.0139051976736577,1.6,0.11999169181198327,0.35,,0.6393587589263916,0.6646580100059509,-0.025299251079559326,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
