tag,step,value
custom/bbox_center_error_y,185840,0.0
custom/bbox_center_error_y,186864,0.0
custom/bbox_center_error_y,187888,0.0
custom/bbox_center_error_y,188912,0.0
custom/bbox_center_error_y,189936,0.0
custom/bbox_center_error_y,190960,0.0
custom/bbox_center_error_y,191984,0.0
custom/bbox_center_error_y,193008,0.0
custom/flight_smoothness,151024,0.5700551867485046
custom/flight_smoothness,152048,0.9041396379470825
custom/flight_smoothness,153072,1.0
custom/flight_smoothness,154096,1.0
custom/flight_smoothness,155120,1.0
custom/flight_smoothness,156144,1.0
custom/flight_smoothness,157168,1.0
custom/flight_smoothness,158192,1.0
custom/flight_smoothness,159216,1.0
custom/flight_smoothness,160240,1.0
custom/flight_smoothness,161264,1.0
custom/flight_smoothness,162288,1.0
custom/flight_smoothness,163312,1.0
custom/flight_smoothness,164336,0.8833969235420227
custom/flight_smoothness,165360,0.8721327185630798
custom/flight_smoothness,166384,1.0
custom/flight_smoothness,167408,0.9030042886734009
custom/flight_smoothness,168432,1.0
custom/flight_smoothness,169456,1.0
custom/flight_smoothness,170480,1.0
custom/flight_smoothness,171504,1.0
custom/flight_smoothness,172528,1.0
custom/flight_smoothness,173552,1.0
custom/flight_smoothness,174576,1.0
custom/flight_smoothness,175600,1.0
custom/flight_smoothness,176624,1.0
custom/flight_smoothness,177648,1.0
custom/flight_smoothness,178672,1.0
custom/flight_smoothness,179696,1.0
custom/flight_smoothness,180720,1.0
custom/flight_smoothness,181744,1.0
custom/flight_smoothness,182768,1.0
custom/flight_smoothness,183792,1.0
custom/flight_smoothness,184816,1.0
custom/flight_smoothness,185840,1.0
custom/flight_smoothness,186864,1.0
custom/flight_smoothness,187888,0.366684228181839
custom/flight_smoothness,188912,1.0
custom/flight_smoothness,189936,1.0
custom/flight_smoothness,190960,1.0
custom/flight_smoothness,191984,1.0
custom/flight_smoothness,193008,1.0
custom/match_pct,151024,94.49541473388672
custom/match_pct,152048,72.45370483398438
custom/match_pct,153072,74.0740737915039
custom/match_pct,154096,88.3720932006836
custom/match_pct,155120,89.1025619506836
custom/match_pct,156144,81.48148345947266
custom/match_pct,157168,95.20548248291016
custom/match_pct,158192,72.36180877685547
custom/match_pct,159216,73.91304016113281
custom/match_pct,160240,86.34361267089844
custom/match_pct,161264,87.94642639160156
custom/match_pct,162288,88.57142639160156
custom/match_pct,163312,95.92875671386719
custom/match_pct,164336,64.13793182373047
custom/match_pct,165360,87.24832153320312
custom/match_pct,166384,91.52542114257812
custom/match_pct,167408,81.211181640625
custom/match_pct,168432,95.83333587646484
custom/match_pct,169456,97.6377944946289
custom/match_pct,170480,88.0
custom/match_pct,171504,100.0
custom/match_pct,172528,80.0
custom/match_pct,173552,100.0
custom/match_pct,174576,40.588233947753906
custom/match_pct,175600,100.0
custom/match_pct,176624,73.07691955566406
custom/match_pct,177648,79.89690399169922
custom/match_pct,178672,77.75628662109375
custom/match_pct,179696,93.52517700195312
custom/match_pct,180720,80.08657836914062
custom/match_pct,181744,72.61904907226562
custom/match_pct,182768,92.09370422363281
custom/match_pct,183792,85.90164184570312
custom/match_pct,184816,71.49320983886719
custom/match_pct,185840,96.875
custom/match_pct,186864,91.47286987304688
custom/match_pct,187888,100.0
custom/match_pct,188912,95.33333587646484
custom/match_pct,189936,90.69767761230469
custom/match_pct,190960,100.0
custom/match_pct,191984,90.26548767089844
custom/match_pct,193008,84.86238861083984
custom/none_pct,151024,0.0
custom/none_pct,152048,21.759260177612305
custom/none_pct,153072,0.0
custom/none_pct,154096,3.3222591876983643
custom/none_pct,155120,6.891025543212891
custom/none_pct,156144,3.0864198207855225
custom/none_pct,157168,0.0
custom/none_pct,158192,15.075376510620117
custom/none_pct,159216,0.0
custom/none_pct,160240,2.643171787261963
custom/none_pct,161264,6.473214149475098
custom/none_pct,162288,0.0
custom/none_pct,163312,0.0
custom/none_pct,164336,27.241378784179688
custom/none_pct,165360,0.0
custom/none_pct,166384,3.1779661178588867
custom/none_pct,167408,14.906832695007324
custom/none_pct,168432,0.0
custom/none_pct,169456,0.0
custom/none_pct,170480,6.44444465637207
custom/none_pct,171504,0.0
custom/none_pct,172528,13.670886039733887
custom/none_pct,173552,0.0
custom/none_pct,174576,52.05882263183594
custom/none_pct,175600,0.0
custom/none_pct,176624,19.526626586914062
custom/none_pct,177648,7.216495037078857
custom/none_pct,178672,17.408123016357422
custom/none_pct,179696,0.0
custom/none_pct,180720,14.502164840698242
custom/none_pct,181744,0.0
custom/none_pct,182768,4.245973587036133
custom/none_pct,183792,5.901639461517334
custom/none_pct,184816,22.850679397583008
custom/none_pct,185840,0.0
custom/none_pct,186864,2.067183494567871
custom/none_pct,187888,0.0
custom/none_pct,188912,0.0
custom/none_pct,189936,4.016913414001465
custom/none_pct,190960,0.0
custom/none_pct,191984,0.0
custom/none_pct,193008,9.403669357299805
custom/pred_pct,151024,5.504587173461914
custom/pred_pct,152048,5.787036895751953
custom/pred_pct,153072,25.925926208496094
custom/pred_pct,154096,8.305647850036621
custom/pred_pct,155120,4.006410121917725
custom/pred_pct,156144,15.432098388671875
custom/pred_pct,157168,4.794520378112793
custom/pred_pct,158192,12.562813758850098
custom/pred_pct,159216,26.086956024169922
custom/pred_pct,160240,11.013216018676758
custom/pred_pct,161264,5.580357074737549
custom/pred_pct,162288,11.428571701049805
custom/pred_pct,163312,4.07124662399292
custom/pred_pct,164336,8.620689392089844
custom/pred_pct,165360,12.751677513122559
custom/pred_pct,166384,5.296610355377197
custom/pred_pct,167408,3.8819875717163086
custom/pred_pct,168432,4.166666507720947
custom/pred_pct,169456,2.3622047901153564
custom/pred_pct,170480,5.55555534362793
custom/pred_pct,171504,0.0
custom/pred_pct,172528,6.329113960266113
custom/pred_pct,173552,0.0
custom/pred_pct,174576,7.352941036224365
custom/pred_pct,175600,0.0
custom/pred_pct,176624,7.396449565887451
custom/pred_pct,177648,12.886597633361816
custom/pred_pct,178672,4.83558988571167
custom/pred_pct,179696,6.474820137023926
custom/pred_pct,180720,5.411255359649658
custom/pred_pct,181744,27.380952835083008
custom/pred_pct,182768,3.6603221893310547
custom/pred_pct,183792,8.196721076965332
custom/pred_pct,184816,5.656108379364014
custom/pred_pct,185840,3.125
custom/pred_pct,186864,6.459948539733887
custom/pred_pct,187888,0.0
custom/pred_pct,188912,4.666666507720947
custom/pred_pct,189936,5.285412311553955
custom/pred_pct,190960,0.0
custom/pred_pct,191984,9.734513282775879
custom/pred_pct,193008,5.733944892883301
custom/reward,151024,9.967377662658691
custom/reward,152048,17.762592315673828
custom/reward,153072,17.310806274414062
custom/reward,154096,5.07440185546875
custom/reward,155120,4.554191589355469
custom/reward,156144,13.331780433654785
custom/reward,157168,8.807714462280273
custom/reward,158192,14.410894393920898
custom/reward,159216,-18.431066513061523
custom/reward,160240,19.492082595825195
custom/reward,161264,14.841580390930176
custom/reward,162288,11.363669395446777
custom/reward,163312,13.062128067016602
custom/reward,164336,-12.948576927185059
custom/reward,165360,15.231206893920898
custom/reward,166384,11.720123291015625
custom/reward,167408,15.098902702331543
custom/reward,168432,16.03176498413086
custom/reward,169456,9.92929458618164
custom/reward,170480,9.090142250061035
custom/reward,171504,3.7570621967315674
custom/reward,172528,-10.669462203979492
custom/reward,173552,-5.4183855056762695
custom/reward,174576,-16.967077255249023
custom/reward,175600,16.59642219543457
custom/reward,176624,-14.97207260131836
custom/reward,177648,13.863683700561523
custom/reward,178672,13.045760154724121
custom/reward,179696,21.719112396240234
custom/reward,180720,11.388154983520508
custom/reward,181744,21.353885650634766
custom/reward,182768,5.278849124908447
custom/reward,183792,14.130035400390625
custom/reward,184816,15.436939239501953
custom/reward,185840,19.861604690551758
custom/reward,186864,12.419090270996094
custom/reward,187888,17.13166618347168
custom/reward,188912,16.129501342773438
custom/reward,189936,9.391578674316406
custom/reward,190960,-2.0400683879852295
custom/reward,191984,5.757478713989258
custom/reward,193008,18.059385299682617
custom/safety_intervention,151024,0.0
custom/safety_intervention,152048,0.0
custom/safety_intervention,153072,1.0
custom/safety_intervention,154096,0.0
custom/safety_intervention,155120,0.0
custom/safety_intervention,156144,0.0
custom/safety_intervention,157168,0.0
custom/safety_intervention,158192,0.0
custom/safety_intervention,159216,0.0
custom/safety_intervention,160240,1.0
custom/safety_intervention,161264,0.0
custom/safety_intervention,162288,0.0
custom/safety_intervention,163312,0.0
custom/safety_intervention,164336,0.0
custom/safety_intervention,165360,0.0
custom/safety_intervention,166384,0.0
custom/safety_intervention,167408,0.0
custom/safety_intervention,168432,0.0
custom/safety_intervention,169456,0.0
custom/safety_intervention,170480,0.0
custom/safety_intervention,171504,0.0
custom/safety_intervention,172528,0.0
custom/safety_intervention,173552,0.0
custom/safety_intervention,174576,1.0
custom/safety_intervention,175600,0.0
custom/safety_intervention,176624,1.0
custom/safety_intervention,177648,0.0
custom/safety_intervention,178672,0.0
custom/safety_intervention,179696,0.0
custom/safety_intervention,180720,0.0
custom/safety_intervention,181744,0.0
custom/safety_intervention,182768,0.0
custom/safety_intervention,183792,0.0
custom/safety_intervention,184816,0.0
custom/safety_intervention,185840,0.0
custom/safety_intervention,186864,0.0
custom/safety_intervention,187888,0.0
custom/safety_intervention,188912,0.0
custom/safety_intervention,189936,0.0
custom/safety_intervention,190960,0.0
custom/safety_intervention,191984,0.0
custom/safety_intervention,193008,0.0
rollout/ep_len_mean,151024,426.6700134277344
rollout/ep_len_mean,152048,426.6700134277344
rollout/ep_len_mean,153072,433.19000244140625
rollout/ep_len_mean,154096,430.8299865722656
rollout/ep_len_mean,155120,430.8299865722656
rollout/ep_len_mean,156144,427.3999938964844
rollout/ep_len_mean,157168,426.32000732421875
rollout/ep_len_mean,158192,427.92999267578125
rollout/ep_len_mean,159216,431.95001220703125
rollout/ep_len_mean,160240,427.7900085449219
rollout/ep_len_mean,161264,429.5400085449219
rollout/ep_len_mean,162288,438.760009765625
rollout/ep_len_mean,163312,444.4800109863281
rollout/ep_len_mean,164336,438.0
rollout/ep_len_mean,165360,422.75
rollout/ep_len_mean,166384,427.6400146484375
rollout/ep_len_mean,167408,427.0
rollout/ep_len_mean,168432,417.79998779296875
rollout/ep_len_mean,169456,418.6499938964844
rollout/ep_len_mean,170480,419.7699890136719
rollout/ep_len_mean,171504,424.3599853515625
rollout/ep_len_mean,172528,427.1199951171875
rollout/ep_len_mean,173552,438.44000244140625
rollout/ep_len_mean,174576,438.44000244140625
rollout/ep_len_mean,175600,443.2300109863281
rollout/ep_len_mean,176624,449.7300109863281
rollout/ep_len_mean,177648,449.1099853515625
rollout/ep_len_mean,178672,454.8500061035156
rollout/ep_len_mean,179696,454.8500061035156
rollout/ep_len_mean,180720,456.19000244140625
rollout/ep_len_mean,181744,467.79998779296875
rollout/ep_len_mean,182768,465.0400085449219
rollout/ep_len_mean,183792,467.8299865722656
rollout/ep_len_mean,184816,464.4599914550781
rollout/ep_len_mean,185840,470.9599914550781
rollout/ep_len_mean,186864,477.54998779296875
rollout/ep_len_mean,187888,487.3900146484375
rollout/ep_len_mean,188912,487.3900146484375
rollout/ep_len_mean,189936,493.20001220703125
rollout/ep_len_mean,190960,498.82000732421875
rollout/ep_len_mean,191984,504.67999267578125
rollout/ep_len_mean,193008,507.0
rollout/ep_rew_mean,151024,-26912.697265625
rollout/ep_rew_mean,152048,-26266.4375
rollout/ep_rew_mean,153072,-25734.658203125
rollout/ep_rew_mean,154096,-24556.583984375
rollout/ep_rew_mean,155120,-23793.53515625
rollout/ep_rew_mean,156144,-22441.2421875
rollout/ep_rew_mean,157168,-21777.9921875
rollout/ep_rew_mean,158192,-21232.669921875
rollout/ep_rew_mean,159216,-20795.30078125
rollout/ep_rew_mean,160240,-20109.705078125
rollout/ep_rew_mean,161264,-19384.640625
rollout/ep_rew_mean,162288,-18803.28515625
rollout/ep_rew_mean,163312,-18600.705078125
rollout/ep_rew_mean,164336,-17483.392578125
rollout/ep_rew_mean,165360,-16006.1025390625
rollout/ep_rew_mean,166384,-15689.3349609375
rollout/ep_rew_mean,167408,-14922.3974609375
rollout/ep_rew_mean,168432,-13639.06640625
rollout/ep_rew_mean,169456,-12960.6767578125
rollout/ep_rew_mean,170480,-12408.0556640625
rollout/ep_rew_mean,171504,-11589.603515625
rollout/ep_rew_mean,172528,-11087.689453125
rollout/ep_rew_mean,173552,-10629.583984375
rollout/ep_rew_mean,174576,-9975.603515625
rollout/ep_rew_mean,175600,-9324.7978515625
rollout/ep_rew_mean,176624,-9167.634765625
rollout/ep_rew_mean,177648,-7952.85595703125
rollout/ep_rew_mean,178672,-7700.39892578125
rollout/ep_rew_mean,179696,-6529.8349609375
rollout/ep_rew_mean,180720,-6029.1474609375
rollout/ep_rew_mean,181744,-5537.591796875
rollout/ep_rew_mean,182768,-5374.0927734375
rollout/ep_rew_mean,183792,-4511.27880859375
rollout/ep_rew_mean,184816,-3748.145263671875
rollout/ep_rew_mean,185840,-2997.617431640625
rollout/ep_rew_mean,186864,-2880.029296875
rollout/ep_rew_mean,187888,-2334.21044921875
rollout/ep_rew_mean,188912,-1663.1168212890625
rollout/ep_rew_mean,189936,-1448.588134765625
rollout/ep_rew_mean,190960,-1257.470947265625
rollout/ep_rew_mean,191984,-907.3861694335938
rollout/ep_rew_mean,193008,-721.7649536132812
time/fps,151024,3.0
time/fps,152048,3.0
time/fps,153072,3.0
time/fps,154096,3.0
time/fps,155120,3.0
time/fps,156144,3.0
time/fps,157168,3.0
time/fps,158192,3.0
time/fps,159216,3.0
time/fps,160240,3.0
time/fps,161264,3.0
time/fps,162288,3.0
time/fps,163312,3.0
time/fps,164336,3.0
time/fps,165360,3.0
time/fps,166384,3.0
time/fps,167408,3.0
time/fps,168432,3.0
time/fps,169456,3.0
time/fps,170480,3.0
time/fps,171504,3.0
time/fps,172528,3.0
time/fps,173552,3.0
time/fps,174576,3.0
time/fps,175600,3.0
time/fps,176624,3.0
time/fps,177648,3.0
time/fps,178672,3.0
time/fps,179696,3.0
time/fps,180720,3.0
time/fps,181744,3.0
time/fps,182768,3.0
time/fps,183792,3.0
time/fps,184816,3.0
time/fps,185840,3.0
time/fps,186864,3.0
time/fps,187888,3.0
time/fps,188912,3.0
time/fps,189936,3.0
time/fps,190960,3.0
time/fps,191984,3.0
time/fps,193008,3.0
train/approx_kl,152048,7.53733329474926e-05
train/approx_kl,153072,0.005170829128473997
train/approx_kl,154096,0.007817942649126053
train/approx_kl,155120,0.0005889317253604531
train/approx_kl,156144,0.001504278159700334
train/approx_kl,157168,0.0004711271030828357
train/approx_kl,158192,0.00019053410505875945
train/approx_kl,159216,0.00040983129292726517
train/approx_kl,160240,0.000491479120682925
train/approx_kl,161264,0.0007319880533032119
train/approx_kl,162288,0.0003169682458974421
train/approx_kl,163312,0.0024895984679460526
train/approx_kl,164336,0.006293912418186665
train/approx_kl,165360,0.0002605749759823084
train/approx_kl,166384,1.866457751020789e-05
train/approx_kl,167408,0.0011826499830931425
train/approx_kl,168432,0.0022415239363908768
train/approx_kl,169456,6.038503488525748e-05
train/approx_kl,170480,0.005561809986829758
train/approx_kl,171504,0.004339168779551983
train/approx_kl,172528,0.011097457259893417
train/approx_kl,173552,0.007598258554935455
train/approx_kl,174576,0.007433535996824503
train/approx_kl,175600,0.002564708236604929
train/approx_kl,176624,0.00010859477333724499
train/approx_kl,177648,0.0009289794834330678
train/approx_kl,178672,0.004540340043604374
train/approx_kl,179696,0.009833904914557934
train/approx_kl,180720,0.0052233533933758736
train/approx_kl,181744,0.004870509263128042
train/approx_kl,182768,0.005479016806930304
train/approx_kl,183792,0.00028438062872737646
train/approx_kl,184816,0.004751602187752724
train/approx_kl,185840,0.0001668283948674798
train/approx_kl,186864,0.00283895805478096
train/approx_kl,187888,0.004535652697086334
train/approx_kl,188912,0.008166822604835033
train/approx_kl,189936,0.0002122097066603601
train/approx_kl,190960,0.00432566599920392
train/approx_kl,191984,0.008884912356734276
train/approx_kl,193008,0.005254346877336502
train/clip_fraction,152048,0.0
train/clip_fraction,153072,0.009765625
train/clip_fraction,154096,0.01738281175494194
train/clip_fraction,155120,0.0
train/clip_fraction,156144,0.0002929687616415322
train/clip_fraction,157168,0.0
train/clip_fraction,158192,0.0
train/clip_fraction,159216,0.0
train/clip_fraction,160240,0.0
train/clip_fraction,161264,0.0
train/clip_fraction,162288,0.0
train/clip_fraction,163312,0.0012695312034338713
train/clip_fraction,164336,0.037109375
train/clip_fraction,165360,0.0
train/clip_fraction,166384,0.0
train/clip_fraction,167408,9.765625145519152e-05
train/clip_fraction,168432,0.0007812500116415322
train/clip_fraction,169456,0.0
train/clip_fraction,170480,0.01318359375
train/clip_fraction,171504,0.0054687499068677425
train/clip_fraction,172528,0.07900390774011612
train/clip_fraction,173552,0.04804687574505806
train/clip_fraction,174576,0.10908202826976776
train/clip_fraction,175600,0.0033203125931322575
train/clip_fraction,176624,0.0
train/clip_fraction,177648,0.0
train/clip_fraction,178672,0.01015624962747097
train/clip_fraction,179696,0.05078125
train/clip_fraction,180720,0.013964843936264515
train/clip_fraction,181744,0.02060546912252903
train/clip_fraction,182768,0.02558593824505806
train/clip_fraction,183792,0.0
train/clip_fraction,184816,0.009082031436264515
train/clip_fraction,185840,0.0
train/clip_fraction,186864,0.004101562313735485
train/clip_fraction,187888,0.02617187425494194
train/clip_fraction,188912,0.0986328125
train/clip_fraction,189936,0.0
train/clip_fraction,190960,0.01113281212747097
train/clip_fraction,191984,0.048828125
train/clip_fraction,193008,0.01611328125
train/clip_range,152048,0.20000000298023224
train/clip_range,153072,0.20000000298023224
train/clip_range,154096,0.20000000298023224
train/clip_range,155120,0.20000000298023224
train/clip_range,156144,0.20000000298023224
train/clip_range,157168,0.20000000298023224
train/clip_range,158192,0.20000000298023224
train/clip_range,159216,0.20000000298023224
train/clip_range,160240,0.20000000298023224
train/clip_range,161264,0.20000000298023224
train/clip_range,162288,0.20000000298023224
train/clip_range,163312,0.20000000298023224
train/clip_range,164336,0.20000000298023224
train/clip_range,165360,0.20000000298023224
train/clip_range,166384,0.20000000298023224
train/clip_range,167408,0.20000000298023224
train/clip_range,168432,0.20000000298023224
train/clip_range,169456,0.20000000298023224
train/clip_range,170480,0.20000000298023224
train/clip_range,171504,0.20000000298023224
train/clip_range,172528,0.20000000298023224
train/clip_range,173552,0.20000000298023224
train/clip_range,174576,0.20000000298023224
train/clip_range,175600,0.20000000298023224
train/clip_range,176624,0.20000000298023224
train/clip_range,177648,0.20000000298023224
train/clip_range,178672,0.20000000298023224
train/clip_range,179696,0.20000000298023224
train/clip_range,180720,0.20000000298023224
train/clip_range,181744,0.20000000298023224
train/clip_range,182768,0.20000000298023224
train/clip_range,183792,0.20000000298023224
train/clip_range,184816,0.20000000298023224
train/clip_range,185840,0.20000000298023224
train/clip_range,186864,0.20000000298023224
train/clip_range,187888,0.20000000298023224
train/clip_range,188912,0.20000000298023224
train/clip_range,189936,0.20000000298023224
train/clip_range,190960,0.20000000298023224
train/clip_range,191984,0.20000000298023224
train/clip_range,193008,0.20000000298023224
train/entropy_loss,152048,-5.50048303604126
train/entropy_loss,153072,-5.499887943267822
train/entropy_loss,154096,-5.496482849121094
train/entropy_loss,155120,-5.49937105178833
train/entropy_loss,156144,-5.499477386474609
train/entropy_loss,157168,-5.498968124389648
train/entropy_loss,158192,-5.498513221740723
train/entropy_loss,159216,-5.498073101043701
train/entropy_loss,160240,-5.500382423400879
train/entropy_loss,161264,-5.50059700012207
train/entropy_loss,162288,-5.504837989807129
train/entropy_loss,163312,-5.507634162902832
train/entropy_loss,164336,-5.5049262046813965
train/entropy_loss,165360,-5.503614902496338
train/entropy_loss,166384,-5.5035834312438965
train/entropy_loss,167408,-5.503073692321777
train/entropy_loss,168432,-5.50093412399292
train/entropy_loss,169456,-5.498717784881592
train/entropy_loss,170480,-5.496315002441406
train/entropy_loss,171504,-5.493144989013672
train/entropy_loss,172528,-5.4956488609313965
train/entropy_loss,173552,-5.4950947761535645
train/entropy_loss,174576,-5.489691257476807
train/entropy_loss,175600,-5.495640754699707
train/entropy_loss,176624,-5.5000901222229
train/entropy_loss,177648,-5.500404357910156
train/entropy_loss,178672,-5.498532295227051
train/entropy_loss,179696,-5.494153022766113
train/entropy_loss,180720,-5.494168281555176
train/entropy_loss,181744,-5.493561744689941
train/entropy_loss,182768,-5.484276294708252
train/entropy_loss,183792,-5.48173713684082
train/entropy_loss,184816,-5.486664772033691
train/entropy_loss,185840,-5.49652624130249
train/entropy_loss,186864,-5.49624490737915
train/entropy_loss,187888,-5.489741802215576
train/entropy_loss,188912,-5.485044002532959
train/entropy_loss,189936,-5.486179351806641
train/entropy_loss,190960,-5.490508556365967
train/entropy_loss,191984,-5.503548622131348
train/entropy_loss,193008,-5.510313034057617
train/explained_variance,152048,0.04758673906326294
train/explained_variance,153072,0.11357009410858154
train/explained_variance,154096,-0.7639126777648926
train/explained_variance,155120,0.029538512229919434
train/explained_variance,156144,0.1099545955657959
train/explained_variance,157168,0.047810137271881104
train/explained_variance,158192,0.04275733232498169
train/explained_variance,159216,0.0444987416267395
train/explained_variance,160240,0.03964024782180786
train/explained_variance,161264,0.06241089105606079
train/explained_variance,162288,0.06289595365524292
train/explained_variance,163312,0.07501477003097534
train/explained_variance,164336,0.0028896331787109375
train/explained_variance,165360,0.04365408420562744
train/explained_variance,166384,0.05046433210372925
