run_id,attempt,attempt_started_at,target_label,target_physical_area_m2,target_width_m,target_length_m,initial_altitude_m,success,physical_contact,landing_accepted,rpc_latch_success,termination_reason,failure_reason,error_type,error_message,total_flight_steps,agent1_prepare_steps,cooperative_landing_steps,total_flight_duration_s,handoff_step,handoff_time_s,terminal_steps,terminal_duration_s,total_reward,agent1_match_percent_full_flight,agent1_pred_percent_full_flight,agent1_lost_percent_full_flight,bottom_live_match_percent_full_flight,bottom_confirmed_match_percent_full_flight,bottom_live_match_percent_landing_phase,bottom_confirmed_match_percent_landing_phase,bottom_pred_percent_landing_phase,bottom_lost_percent_landing_phase,landing_xy_euclidean_error_m,landing_xy_error_source,collision_xy_threshold_m,center_error_norm_first,center_error_norm_mean,center_error_norm_median,center_error_norm_best,center_error_norm_final,bottom_similarity_mean,bottom_similarity_best,bottom_similarity_final,target_bbox_area_norm_first,target_bbox_area_norm_handoff,target_bbox_area_norm_mean,target_bbox_area_norm_max,target_bbox_area_norm_final,range_valid_percent,range_reliable_percent,minimum_range_m,median_range_m,maximum_reliable_range_spread_m,descent_steps,hold_steps,climb_steps,average_horizontal_speed_mps,maximum_horizontal_speed_mps,average_vertical_command_mps,maximum_descent_command_mps,maximum_climb_command_mps,contact_similarity,contact_corner_similarity,contact_similarity_margin,target_collision_object,target_collision_matches_expected,agent1_model_sha256,agent2_model_sha256,models_unchanged_after_attempt
20260805_180000,11,2026-08-05T18:12:08,BMW_X6M_Scale_0.75,,,,3.0,1,1,1,1,landing_collision_success,,,,93,51,42,62.67200000002049,32,51.54700000002049,11,11.125,8005.213045172441,98.9247311827957,1.075268817204301,0.0,92.47311827956989,73.11827956989248,95.23809523809524,92.85714285714286,4.761904761904762,0.0,0.2083345082088482,collision_xy_combined,0.45,0.0,0.19982621939258483,0.13194444444444445,0.0,0.033353642525172165,0.869655893315047,0.9878047704696655,0.7280327081680298,0.028038194444444445,0.1958090648274932,0.09993006607653418,0.20092986487382505,0.20092986487382505,85.71428571428571,85.71428571428571,0.09857066709760018,1.8412290131695754,0.16739368597686075,36,6,0,1.0716630181310198,1.6,0.14528093459173325,0.35,,0.7310399413108826,0.7097036838531494,0.021336257457733154,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_180000,12,2026-08-05T18:13:11,BMW_X6M_Scale_0.75,,,,3.0,1,1,1,1,landing_collision_success,,,,93,51,42,63.139999999897555,33,52.20299999997951,10,10.936999999918044,8003.005423620106,97.84946236559139,2.150537634408602,0.0,86.02150537634408,69.89247311827957,83.33333333333333,71.42857142857143,16.666666666666668,0.0,0.1748357681897333,collision_xy_combined,0.45,0.0,0.1889065838890093,0.13775229379013784,0.0,0.2684566749105195,0.8525241482177379,0.9881747364997864,0.6632256507873535,0.019270833333333334,0.17474439214530219,0.09447237399699546,0.17700091353506145,0.17700091353506145,85.71428571428571,85.71428571428571,0.13296441377590532,1.7517433941178489,0.20972577546965532,37,5,0,0.9331173005500762,1.644538880218802,0.14414653272678452,0.35,,0.6695029735565186,0.631130576133728,0.03837239742279053,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_180000,13,2026-08-05T18:14:14,BMW_X6M_Scale_0.75,,,,3.0,1,1,1,1,landing_collision_success,,,,100,52,48,66.39100000006147,39,56.0,10,10.391000000061467,8003.175376162829,96.0,4.0,0.0,91.0,74.0,93.75,91.66666666666667,6.25,0.0,0.046515617239575834,collision_xy_combined,0.45,0.0,0.17803059360349172,0.15829029995885643,0.0,0.2113438901962066,0.8734602455984517,0.9886887073516846,0.706256091594696,0.022925347222222222,0.20953494889113952,0.11089658876791024,0.21038217963314915,0.21038217963314915,91.66666666666667,81.25,0.12094324448868692,1.6260874007918635,0.2049092559837845,43,5,0,1.0332419676846378,1.6,0.1213958624082928,0.35,,0.7062561511993408,0.7200255990028381,-0.013769447803497314,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_180000,14,2026-08-05T18:15:20,BMW_X6M_Scale_0.75,,,,3.0,1,1,1,1,landing_collision_success,,,,97,52,45,65.07799999997951,34,53.35899999993853,12,11.719000000040978,8004.518899361543,97.9381443298969,2.0618556701030926,0.0,91.75257731958763,76.28865979381443,97.77777777777777,91.11111111111111,2.2222222222222223,0.0,0.06799701820560644,collision_xy_combined,0.45,0.0,0.16767916465795782,0.13109888936424757,0.0,0.2987404839256158,0.8656047107800952,0.9899381399154663,0.7299517393112183,0.025455729166666666,0.1766132944962724,0.10292644306144981,0.17746088543594346,0.17746088543594346,86.66666666666667,82.22222222222223,0.11576179203010445,1.6534071199483713,0.2354826719088583,38,7,0,0.9873625312934557,1.6,0.13232458472417458,0.35,,0.7305516004562378,0.7001811265945435,0.030370473861694336,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_180000,15,2026-08-05T18:16:25,BMW_X6M_Scale_0.75,,,,3.0,1,1,1,1,landing_collision_success,,,,102,52,50,68.10900000017136,36,54.65599999995902,15,13.453000000212342,8003.637047294464,98.03921568627452,1.9607843137254901,0.0,85.29411764705883,65.68627450980392,82.0,74.0,18.0,0.0,0.1774725555785936,collision_xy_combined,0.45,0.0,0.30770398875140814,0.13066046705379597,0.0,0.5874655661031265,0.8380926951879446,0.9909532070159912,0.7389607429504395,0.023654513888888888,0.14733520446411638,0.08418792532263385,0.14749300078745162,0.046929686139617975,88.0,82.0,0.058640159892318265,1.5588330662317502,0.21008728045089337,38,12,0,1.181055559267,3.432375063918303,0.12915665878057478,0.35,,0.7429009079933167,0.636135458946228,0.10676544904708862,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_180000,16,2026-08-05T18:17:34,BMW_X6M_Scale_0.75,,,,3.0,1,1,1,1,landing_collision_success,,,,98,50,48,66.45299999997951,37,54.687999999849126,12,11.765000000130385,8004.072179744917,94.89795918367346,5.1020408163265305,0.0,88.77551020408163,74.48979591836735,85.41666666666667,81.25,14.583333333333334,0.0,0.19484079911740268,collision_xy_combined,0.45,0.0,0.24028525066178577,0.12584033806906905,0.0,0.7244486185319869,0.8723948459576488,0.9895141124725342,0.7078027129173279,0.030186631944444445,0.180161032424663,0.09755223575817724,0.1806989425340483,0.06047623102513575,93.75,89.58333333333333,0.07800023544678548,1.6210753855428361,0.10564175451484259,38,10,0,1.0127122715358086,2.9598290526712865,0.12079558203928172,0.35,,0.7155871987342834,0.7224571704864502,-0.006869971752166748,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_180000,17,2026-08-05T18:18:40,BMW_X6M_Scale_0.75,,,,3.0,1,1,1,1,landing_collision_success,,,,101,50,51,67.9069999998901,37,54.187999999849126,15,13.719000000040978,8004.284580760729,99.00990099009901,0.9900990099009901,0.0,91.08910891089108,68.31683168316832,92.15686274509804,82.3529411764706,7.8431372549019605,0.0,0.16515208179514818,collision_xy_combined,0.45,0.0,0.28801481913441895,0.1494768807923939,0.0,0.6021639259465978,0.8649053993799761,0.9874937534332275,0.6821656227111816,0.019956597222222223,0.1552001513434435,0.09353934480254959,0.16436943981554172,0.08081250689589085,92.15686274509804,72.54901960784314,0.06488422048597317,1.5052431292639252,0.19580576471338684,39,12,0,1.021615197317156,2.429483468734506,0.11564311215690537,0.35,,0.6937109231948853,0.6492493748664856,0.04446154832839966,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_180000,18,2026-08-05T18:19:48,BMW_X6M_Scale_0.75,,,,3.0,1,1,1,1,landing_collision_success,,,,121,76,45,78.3430000001099,29,63.28099999995902,17,15.062000000150874,8004.195956838555,99.17355371900827,0.8264462809917356,0.0,95.04132231404958,72.72727272727273,100.0,97.77777777777777,0.0,0.0,0.17465436207773208,collision_xy_combined,0.45,0.0,0.20659773293726139,0.1380878905239631,0.0,0.030838337932186828,0.875611017630497,0.9839739799499512,0.7957313656806946,0.031112557870370372,0.1871652488697122,0.10378829413142344,0.21851235882442713,0.14043248521400933,91.11111111111111,71.11111111111111,0.08693721654803518,1.3830061160495255,0.19378714294356622,41,4,0,1.0767635776858457,1.6,0.14134292947418156,0.35,,0.8044170141220093,0.7099311351776123,0.09448587894439697,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_180000,19,2026-08-05T18:21:06,BMW_X6M_Scale_0.75,,,,3.0,1,1,1,1,landing_collision_success,,,,98,53,45,65.75,35,54.46900000004098,11,11.280999999959022,8005.785454075209,98.9795918367347,1.0204081632653061,0.0,90.81632653061224,68.36734693877551,95.55555555555556,93.33333333333333,4.444444444444445,0.0,0.06257510679737951,collision_xy_combined,0.45,0.0,0.191107630140614,0.11696442244899584,0.0,0.05607400982181604,0.8612204492829143,0.988193154335022,0.6995782256126404,0.030949074074074073,0.19711197902219182,0.10335653062646916,0.19986566258264954,0.19986566258264954,88.88888888888889,86.66666666666667,0.10135309846884512,1.787411955588716,0.2415360688606203,38,7,0,0.9836300074090877,1.6,0.13244666154351495,0.35,,0.6843039989471436,0.7006155848503113,-0.016311585903167725,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_180000,20,2026-08-05T18:22:12,BMW_X6M_Scale_0.75,,,,3.0,1,1,1,1,landing_collision_success,,,,117,75,42,75.79700000002049,33,64.84400000004098,10,10.952999999979511,8004.661146665451,99.14529914529915,0.8547008547008547,0.0,93.16239316239316,80.34188034188034,95.23809523809524,92.85714285714286,4.761904761904762,0.0,0.19601632075695827,collision_xy_combined,0.45,0.0,0.1899479836798567,0.11429467006356102,0.0,0.47601623514849567,0.8581637016062819,0.9887945652008057,0.638839602470398,0.023168402777777777,0.1672943461942648,0.08136000572050658,0.16761466281189163,0.09120694318884894,85.71428571428571,80.95238095238095,0.08001052704191944,1.8168386340974332,0.23942832911218503,40,2,0,0.8588040934333309,1.6529289155313294,0.14555342068452207,0.35,,0.638839602470398,0.6677836775779724,-0.028944075107574463,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_180000,21,2026-08-05T18:23:28,BMW_X6M_Scale_0.75,,,,3.0,1,1,1,1,landing_collision_success,,,,101,52,49,67.98400000017136,37,55.51600000006147,13,12.468000000109896,8003.390695976348,98.01980198019803,1.9801980198019802,0.0,87.12871287128714,74.25742574257426,85.71428571428571,73.46938775510205,14.285714285714286,0.0,0.07470147045670328,collision_xy_combined,0.45,0.0,0.20813317241236462,0.1366460279037912,0.0,0.7255015906881439,0.8530560436812368,0.9865202307701111,0.6827008724212646,0.035069444444444445,0.16593469562620292,0.10236333206543098,0.16641798188337933,0.15790001694536335,89.79591836734694,81.63265306122449,0.051669369220953144,1.5868580556578222,0.23185814080703637,36,13,0,0.9309772906682917,1.6,0.11609124012443484,0.35,,0.6873878836631775,0.6430110931396484,0.04437679052352905,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_180000,22,2026-08-05T18:24:36,BMW_X6M_Scale_0.75,,,,3.0,1,1,1,1,landing_collision_success,,,,96,52,44,64.7819999998901,38,55.84399999980815,7,8.938000000081956,8004.471150525038,98.95833333333333,1.0416666666666667,0.0,92.70833333333333,69.79166666666667,97.72727272727273,95.45454545454545,2.272727272727273,0.0,0.04589344954861228,collision_xy_combined,0.45,0.0,0.20245311293667023,0.12784634367557307,0.0,0.06379449329895884,0.8672242781261832,0.9911351203918457,0.7108768224716187,0.02309027777777778,0.21111501050285775,0.10559194278093618,0.212085908210822,0.212085908210822,88.63636363636364,86.36363636363636,0.05293508209890214,1.7753535786216137,0.1679191779385356,39,5,0,1.0230812805900564,1.6,0.13574588915163818,0.35,,0.6889932155609131,0.7309198975563049,-0.041926681995391846,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_180000,23,2026-08-05T18:25:41,BMW_X6M_Scale_0.75,,,,3.0,1,1,1,1,landing_collision_success,,,,115,72,43,74.68800000008196,32,62.90600000019185,12,11.781999999890104,8003.309484191754,100.0,0.0,0.0,91.30434782608695,77.3913043478261,90.69767441860465,83.72093023255815,9.30232558139535,0.0,0.24076113281732264,collision_xy_combined,0.45,0.0,0.18656811821946612,0.11254880230468925,0.0,0.03546233929109017,0.8555064807013834,0.9871783256530762,0.5961916446685791,0.024525462962962964,0.1760594487111124,0.09296859747043149,0.18095464739025274,0.18095464739025274,83.72093023255815,79.06976744186046,0.17256987949769403,1.6411072222283065,0.22753796164242823,42,1,0,0.8919052278519213,1.6,0.14454748480299182,0.35,,0.42449748516082764,0.34844130277633667,0.07605618238449097,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_180000,24,2026-08-05T18:26:55,BMW_X6M_Scale_0.75,,,,3.0,1,1,1,1,landing_collision_success,,,,161,116,45,99.17200000002049,31,85.73399999993853,15,13.438000000081956,8003.6326853766,98.13664596273291,1.8633540372670807,0.0,90.06211180124224,80.12422360248448,82.22222222222223,73.33333333333333,17.77777777777778,0.0,0.16618286696487128,collision_xy_combined,0.45,0.0,0.20777561511047352,0.11496900355437306,0.0,0.6467660528819473,0.8461701511540405,0.9849153757095337,0.7180266380310059,0.02252314814814815,0.1345278982991456,0.08129636292366073,0.13544159802778502,0.09490485460757318,95.55555555555556,86.66666666666667,0.09228089301912158,1.4242092020578148,0.2465277973821277,38,7,0,0.8852512143295869,2.544218071243297,0.14499088699122267,0.35,,0.717942476272583,0.6931792497634888,0.02476322650909424,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_180000,25,2026-08-05T18:28:34,BMW_X6M_Scale_0.75,,,,3.0,1,1,1,1,landing_collision_success,,,,155,111,44,96.10899999993853,36,86.25,9,9.858999999938533,8003.870637112242,98.06451612903226,1.935483870967742,0.0,95.48387096774194,83.2258064516129,95.45454545454545,88.63636363636364,4.545454545454546,0.0,0.13559429166784456,collision_xy_combined,0.45,0.0,0.15494589940965212,0.10854901962014132,0.0,0.04866516226108614,0.8715930639885555,0.9799370765686035,0.7675524353981018,0.029227430555555555,0.18871036770996297,0.09235149677601026,0.1893890465508324,0.1893890465508324,86.36363636363636,84.0909090909091,0.16073754258515036,1.7471037111698258,0.24673528033325742,43,1,0,1.0376044621482898,1.649782642269296,0.13748865760693493,0.35,,0.7675524353981018,0.7582274675369263,0.009324967861175537,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
