run_id,attempt,attempt_started_at,target_label,target_physical_area_m2,target_width_m,target_length_m,initial_altitude_m,success,physical_contact,landing_accepted,rpc_latch_success,termination_reason,failure_reason,error_type,error_message,total_flight_steps,agent1_prepare_steps,cooperative_landing_steps,total_flight_duration_s,handoff_step,handoff_time_s,terminal_steps,terminal_duration_s,total_reward,agent1_match_percent_full_flight,agent1_pred_percent_full_flight,agent1_lost_percent_full_flight,bottom_live_match_percent_full_flight,bottom_confirmed_match_percent_full_flight,bottom_live_match_percent_landing_phase,bottom_confirmed_match_percent_landing_phase,bottom_pred_percent_landing_phase,bottom_lost_percent_landing_phase,landing_xy_euclidean_error_m,landing_xy_error_source,collision_xy_threshold_m,center_error_norm_first,center_error_norm_mean,center_error_norm_median,center_error_norm_best,center_error_norm_final,bottom_similarity_mean,bottom_similarity_best,bottom_similarity_final,target_bbox_area_norm_first,target_bbox_area_norm_handoff,target_bbox_area_norm_mean,target_bbox_area_norm_max,target_bbox_area_norm_final,range_valid_percent,range_reliable_percent,minimum_range_m,median_range_m,maximum_reliable_range_spread_m,descent_steps,hold_steps,climb_steps,average_horizontal_speed_mps,maximum_horizontal_speed_mps,average_vertical_command_mps,maximum_descent_command_mps,maximum_climb_command_mps,contact_similarity,contact_corner_similarity,contact_similarity_margin,target_collision_object,target_collision_matches_expected,agent1_model_sha256,agent2_model_sha256,models_unchanged_after_attempt
20260805_143108,31,2026-08-05T15:12:27,BMW_X6M_Scale_0.85,,,,4.0,1,1,1,1,landing_collision_success,,,,124,67,57,83.57799999997951,48,72.39000000013039,10,11.187999999849126,8007.987823757171,98.38709677419355,1.6129032258064515,0.0,92.74193548387096,82.25806451612904,92.98245614035088,91.2280701754386,7.017543859649122,0.0,0.19106823869668704,collision_xy_combined,0.45,0.0,0.19758677866142924,0.09460833920549616,0.0,0.779861158760133,0.8864602872283452,0.9839395880699158,0.6893373727798462,0.02228298611111111,0.22640743810377897,0.0925434547495051,0.22769319745611938,0.07900217505388422,85.96491228070175,80.70175438596492,0.08315411559071645,2.2431470204312296,0.225089190834189,56,1,0,0.986972069468048,1.6,0.12941631070615953,0.35,,0.7050584554672241,0.7685080170631409,-0.06344956159591675,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_143108,32,2026-08-05T15:13:50,BMW_X6M_Scale_0.85,,,,4.0,1,1,1,1,landing_collision_success,,,,124,66,58,83.51600000006147,47,71.51600000006147,12,12.0,8007.698587976531,98.38709677419355,1.6129032258064515,0.0,93.54838709677419,79.83870967741936,96.55172413793103,94.82758620689656,3.4482758620689653,0.0,0.06398522612766794,collision_xy_combined,0.45,0.0,0.1523220331529448,0.09079895697930737,0.0,0.055532897014835214,0.8900357050533351,0.9877683520317078,0.7357004880905151,0.029340277777777778,0.19884008463684882,0.10030124563126548,0.1997407743207926,0.1997407743207926,89.65517241379311,82.75862068965517,0.06731303026199822,2.0159949071161978,0.1511526546950348,56,2,0,0.9620037135731956,1.6,0.1245204851262528,0.35,,0.7823120951652527,0.6882479190826416,0.09406417608261108,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_143108,33,2026-08-05T15:15:14,BMW_X6M_Scale_0.85,,,,4.0,1,1,1,1,landing_collision_success,,,,122,64,58,83.28100000019185,49,71.57800000021234,10,11.702999999979511,8007.243297131449,99.18032786885246,0.819672131147541,0.0,93.44262295081967,83.60655737704919,96.55172413793103,93.10344827586206,3.4482758620689653,0.0,0.058245747316589665,collision_xy_combined,0.45,0.0,0.15972957459154508,0.08891034614238097,0.0,0.7138734359816933,0.8892003281234038,0.9848133325576782,0.6864232420921326,0.024375,0.17866278158097246,0.09385833471470258,0.17918870199031922,0.17918870199031922,91.37931034482759,87.93103448275862,0.1567176517596119,2.17650761048007,0.2328012770525083,56,2,0,0.9511318091464823,1.6,0.11991112275498693,0.35,,0.6122308969497681,0.589317262172699,0.022913634777069092,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_143108,34,2026-08-05T15:16:37,BMW_X6M_Scale_0.85,,,,4.0,1,1,1,1,landing_collision_success,,,,126,67,59,84.67200000002049,49,73.15600000019185,11,11.515999999828637,8005.822602654543,98.41269841269842,1.5873015873015872,0.0,93.65079365079364,85.71428571428571,94.91525423728814,89.83050847457628,5.084745762711864,0.0,0.22895973315345272,collision_xy_combined,0.45,0.0,0.14692713730387222,0.10099342647155635,0.0,0.17618493561184564,0.892189440079082,0.9844820499420166,0.7542112469673157,0.019292534722222223,0.2137335656768388,0.09886173271781569,0.21545255966769017,0.21545255966769017,91.52542372881356,84.7457627118644,0.06998897585888149,2.111821749708255,0.2317303279050038,57,2,0,1.0510983398585643,1.6,0.12250122681260106,0.35,,0.7359697222709656,0.70464026927948,0.031329452991485596,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_143108,35,2026-08-05T15:18:02,BMW_X6M_Scale_0.85,,,,4.0,1,1,1,1,landing_collision_success,,,,121,65,56,82.15599999995902,46,70.68700000015087,11,11.468999999808148,8008.022197500956,99.17355371900827,0.8264462809917356,0.0,94.21487603305785,84.29752066115702,94.64285714285714,89.28571428571429,5.357142857142857,0.0,0.06718760557602135,collision_xy_combined,0.45,0.0,0.16043456825665098,0.08778401707567177,0.0,0.050614188025182215,0.8830147911893674,0.986786961555481,0.5248540043830872,0.015347222222222222,0.2411437734254374,0.10368643260962053,0.24358610732560312,0.24358610732560312,92.85714285714286,91.07142857142857,0.13334803660207734,2.162887073842575,0.2181687407433177,54,2,0,0.8867030664374652,1.6,0.1320740776123213,0.35,,0.5311297178268433,0.5454851388931274,-0.01435542106628418,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_143108,36,2026-08-05T15:19:24,BMW_X6M_Scale_0.85,,,,4.0,1,1,1,1,landing_collision_success,,,,125,66,59,84.42200000002049,48,71.93800000008196,12,12.483999999938533,8007.982346409835,99.2,0.8,0.0,94.4,84.0,98.30508474576271,93.22033898305085,1.694915254237288,0.0,0.20074874547417973,collision_xy_combined,0.45,0.0,0.16695592977675056,0.0909373995754473,0.0,0.11018056518481126,0.8872728199119647,0.9848952889442444,0.8170371055603027,0.021419270833333334,0.19756386589404967,0.09666140344693781,0.19888482352483286,0.19073391661545935,88.13559322033899,77.96610169491525,0.09316239040942075,2.135516135677614,0.24761884673505838,54,5,0,0.9061341972758931,1.6,0.11599992955513928,0.35,,0.817522406578064,0.7594469785690308,0.0580754280090332,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_143108,37,2026-08-05T15:20:48,BMW_X6M_Scale_0.85,,,,4.0,1,1,1,1,landing_collision_success,,,,124,65,59,84.09400000004098,49,72.56300000008196,11,11.530999999959022,8008.372327235352,99.19354838709677,0.8064516129032258,0.0,96.7741935483871,83.87096774193549,100.0,98.30508474576271,0.0,0.0,0.19492620350600676,collision_xy_combined,0.45,0.04166666666666667,0.13928947956449353,0.08996272483405503,0.005902777777777778,0.057588666205327606,0.8979726404246464,0.9863799810409546,0.7928099632263184,0.006111111111111111,0.2319814261168479,0.1003989294294776,0.23536166455623364,0.23536166455623364,88.13559322033899,83.05084745762711,0.05422204213187707,2.1783722205774927,0.22773284161818275,56,3,0,1.0131687243995735,1.6,0.11941464852478544,0.35,,0.7928099632263184,0.717369556427002,0.0754404067993164,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_143108,38,2026-08-05T15:22:12,BMW_X6M_Scale_0.85,,,,4.0,1,1,1,1,landing_collision_success,,,,130,67,63,87.76599999982864,61,81.54700000002049,3,6.2189999998081475,8008.2647440982155,99.23076923076923,0.7692307692307693,0.0,93.07692307692308,78.46153846153847,93.65079365079364,92.06349206349206,6.349206349206349,0.0,0.10831991892423445,collision_xy_combined,0.45,0.0,0.17132730226088896,0.08750068893026845,0.0,0.08126815001251873,0.8867969605152706,0.9830247163772583,0.7503882646560669,0.01853298611111111,0.22353361703800248,0.10728493504379999,0.22353361703800248,0.22353361703800248,85.71428571428571,79.36507936507937,0.15685050630927988,2.149731735228083,0.24620266017714432,52,11,0,0.9914667902687427,1.6,0.10204485568498807,0.35,,0.7698236703872681,0.7390470504760742,0.030776619911193848,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_143108,39,2026-08-05T15:23:40,BMW_X6M_Scale_0.85,,,,4.0,1,1,1,1,landing_collision_success,,,,127,64,63,86.20299999997951,49,72.43800000008196,15,13.764999999897555,8005.934734047407,100.0,0.0,0.0,89.76377952755905,76.37795275590551,84.12698412698413,76.19047619047619,15.873015873015873,0.0,0.18902214158200167,collision_xy_combined,0.45,0.8240972544076471,0.2632566162403513,0.09791016531933122,0.010259226876870942,0.6104057184807408,0.878621566915641,0.9861339330673218,0.7174085378646851,0.004375,0.17045858835147776,0.08220783026684984,0.17045858835147776,0.08753616077404786,93.65079365079364,69.84126984126983,0.14493256057635584,1.691172223107081,0.24816784140503723,50,13,0,1.0673070568362046,2.821933246629982,0.10988044800739438,0.35,,0.735930860042572,0.6817020177841187,0.05422884225845337,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_143108,40,2026-08-05T15:25:06,BMW_X6M_Scale_0.85,,,,4.0,1,1,1,1,landing_collision_success,,,,127,68,59,85.75,48,73.5,12,12.25,8005.8599327609545,100.0,0.0,0.0,96.06299212598425,90.55118110236221,100.0,98.30508474576271,0.0,0.0,0.20773586619724282,collision_xy_combined,0.45,0.8185921297237587,0.146215959065341,0.09438587419962582,0.010069444444444445,0.05878729608134359,0.8947778258115933,0.9837751984596252,0.802431583404541,0.004375,0.20658170970115625,0.09354782122595823,0.20795229505455307,0.20795229505455307,91.52542372881356,77.96610169491525,0.10168159911697268,2.21039275741737,0.19746151664314304,57,2,0,1.0487129240199473,1.6,0.1253177909439398,0.35,,0.8134195804595947,0.678551971912384,0.1348676085472107,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_143108,41,2026-08-05T15:26:32,BMW_X6M_Scale_0.85,,,,4.0,1,1,1,1,landing_collision_success,,,,126,66,60,85.28100000019185,50,73.25,11,12.031000000191852,8006.547013275389,99.2063492063492,0.7936507936507936,0.0,94.44444444444444,80.15873015873017,95.0,93.33333333333333,5.0,0.0,0.002793536418217156,collision_xy_combined,0.45,0.0,0.22255922034978814,0.09589199841989787,0.0,0.8459839318321662,0.893280871692038,0.985878586769104,0.7125523686408997,0.018265335648148147,0.17019454036742293,0.08487535604896454,0.17080243239516643,0.02929245876392795,88.33333333333333,81.66666666666667,0.13633784987767192,2.079839024487762,0.2351909421106524,56,4,0,0.9904061447332799,1.6,0.11577848862732448,0.35,,0.6991657614707947,0.6818525791168213,0.01731318235397339,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_143108,42,2026-08-05T15:27:57,BMW_X6M_Scale_0.85,,,,4.0,1,1,1,1,landing_collision_success,,,,109,51,58,75.39099999982864,47,63.14099999982864,12,12.25,8006.982110965449,98.1651376146789,1.834862385321101,0.0,92.66055045871559,77.06422018348624,94.82758620689656,91.37931034482759,5.172413793103448,0.0,0.13514575465171905,collision_xy_combined,0.45,0.0,0.17905412052648478,0.10915873681263842,0.0,0.4505705000280144,0.8877100050209987,0.990227997303009,0.75345778465271,0.022135416666666668,0.2263243316186353,0.10206403006667898,0.22949186658117401,0.1496976292383503,93.10344827586206,87.93103448275862,0.0885445442191856,2.0970388451326385,0.17406824150598776,54,4,0,1.0555009682190342,1.6,0.1212851381725792,0.35,,0.7437280416488647,0.7096841335296631,0.03404390811920166,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_143108,43,2026-08-05T15:29:13,BMW_X6M_Scale_0.85,,,,4.0,1,1,1,1,landing_collision_success,,,,118,63,55,80.25,48,70.64000000013039,8,9.609999999869615,8006.124011402471,99.15254237288136,0.847457627118644,0.0,95.76271186440678,88.13559322033899,100.0,98.18181818181819,0.0,0.0,0.07386430000240951,collision_xy_combined,0.45,0.0,0.12200201789717825,0.08976349240031403,0.0,0.03167153958608716,0.8993612942855456,0.9894683957099915,0.8492006063461304,0.02493923611111111,0.17080827781659738,0.09035925352525996,0.1709022889193875,0.1709022889193875,92.72727272727273,85.45454545454545,0.10579434867576472,1.946479486320033,0.231577507215726,54,1,0,1.0314981025171923,1.6,0.1354310144064101,0.35,,0.8492006063461304,0.7269654273986816,0.12223517894744873,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_143108,44,2026-08-05T15:30:33,BMW_X6M_Scale_0.85,,,,4.0,1,1,1,1,landing_collision_success,,,,125,65,60,85.2180000001099,45,70.54700000002049,16,14.671000000089407,8006.806356692023,100.0,0.0,0.0,96.8,86.4,100.0,98.33333333333333,0.0,0.0,0.13928881177450061,collision_xy_combined,0.45,0.0494873896675821,0.13784118049091407,0.10187289344940138,0.00836221845749465,0.12734111681175173,0.9022101242721101,0.9845226407051086,0.8218344449996948,0.0060344328703703706,0.19361583228600063,0.09377216603155922,0.19759785864705987,0.19759785864705987,90.0,76.66666666666667,0.11027154087538575,2.0560664502687276,0.24409567633627832,57,3,0,1.089281235975722,1.6,0.11958019684006768,0.35,,0.8218344449996948,0.7146449089050293,0.10718953609466553,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_143108,45,2026-08-05T15:31:58,BMW_X6M_Scale_0.85,,,,4.0,1,1,1,1,landing_collision_success,,,,121,64,57,81.93799999984913,47,70.48499999986961,11,11.452999999979511,8007.041184987974,99.17355371900827,0.8264462809917356,0.0,96.69421487603306,88.4297520661157,98.24561403508773,96.49122807017544,1.7543859649122806,0.0,0.204621801283637,collision_xy_combined,0.45,0.0,0.1414760577265789,0.0912730576685997,0.0,0.05784095967924196,0.9049427686720384,0.9880329966545105,0.7489873170852661,0.016400462962962964,0.2083042497166254,0.09799090764446769,0.20925361611560522,0.20925361611560522,94.73684210526316,87.71929824561404,0.07603868623327903,2.099905950515393,0.20308896126741072,54,3,0,0.970926106517005,1.6,0.12495315269550733,0.35,,0.7511476278305054,0.7557802796363831,-0.0046326518058776855,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
