run_id,attempt,attempt_started_at,target_label,target_physical_area_m2,target_width_m,target_length_m,initial_altitude_m,success,physical_contact,landing_accepted,rpc_latch_success,termination_reason,failure_reason,error_type,error_message,total_flight_steps,agent1_prepare_steps,cooperative_landing_steps,total_flight_duration_s,handoff_step,handoff_time_s,terminal_steps,terminal_duration_s,total_reward,agent1_match_percent_full_flight,agent1_pred_percent_full_flight,agent1_lost_percent_full_flight,bottom_live_match_percent_full_flight,bottom_confirmed_match_percent_full_flight,bottom_live_match_percent_landing_phase,bottom_confirmed_match_percent_landing_phase,bottom_pred_percent_landing_phase,bottom_lost_percent_landing_phase,landing_xy_euclidean_error_m,landing_xy_error_source,collision_xy_threshold_m,center_error_norm_first,center_error_norm_mean,center_error_norm_median,center_error_norm_best,center_error_norm_final,bottom_similarity_mean,bottom_similarity_best,bottom_similarity_final,target_bbox_area_norm_first,target_bbox_area_norm_handoff,target_bbox_area_norm_mean,target_bbox_area_norm_max,target_bbox_area_norm_final,range_valid_percent,range_reliable_percent,minimum_range_m,median_range_m,maximum_reliable_range_spread_m,descent_steps,hold_steps,climb_steps,average_horizontal_speed_mps,maximum_horizontal_speed_mps,average_vertical_command_mps,maximum_descent_command_mps,maximum_climb_command_mps,contact_similarity,contact_corner_similarity,contact_similarity_margin,target_collision_object,target_collision_matches_expected,agent1_model_sha256,agent2_model_sha256,models_unchanged_after_attempt
20260805_212326,1,2026-08-05T21:23:27,BMW_X6M_Scale_0.7,,,,3.0,1,1,1,1,landing_collision_success,,,,113,71,42,77.35899999993853,34,67.65599999995902,9,9.702999999979511,8004.009150561941,97.34513274336283,2.6548672566371683,0.0,91.15044247787611,74.33628318584071,95.23809523809524,85.71428571428571,4.761904761904762,0.0,0.04563729217395274,collision_xy_combined,0.45,0.0,0.1732791039675676,0.0956122903681553,0.0,0.06096197870166471,0.8497329103605146,0.9829728603363037,0.7254619598388672,0.021333912037037037,0.16931544436932064,0.08527315608780106,0.17052606861741676,0.17052606861741676,80.95238095238095,78.57142857142857,0.1897325456415198,1.8596392598772127,0.21081713794547774,41,1,0,0.9295819843584378,1.6,0.15210447126378612,0.35,,0.7254619598388672,0.6615462303161621,0.06391572952270508,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_212326,2,2026-08-05T21:24:45,BMW_X6M_Scale_0.7,,,,3.0,1,1,1,1,landing_collision_success,,,,94,51,43,65.17200000002049,27,50.0,17,15.172000000020489,8003.491685613855,98.93617021276596,1.0638297872340425,0.0,91.48936170212765,71.27659574468085,93.02325581395348,90.69767441860465,6.976744186046512,0.0,0.11080728181581605,collision_xy_combined,0.45,0.0,0.2194704064899842,0.11896352229715494,0.0,0.0403423950189734,0.8614811261657793,0.9848753213882446,0.6655035018920898,0.016861979166666666,0.14561659398508103,0.09034683310375868,0.1744252894970345,0.1744252894970345,86.04651162790698,83.72093023255815,0.08894150735604116,1.7743566817461018,0.12010034817292814,41,2,0,0.961545958644065,1.6,0.14466553299232968,0.35,,0.6351189613342285,0.6051623821258545,0.029956579208374023,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_212326,3,2026-08-05T21:25:50,BMW_X6M_Scale_0.7,,,,3.0,1,1,1,1,landing_collision_success,,,,123,79,44,80.07799999997951,35,69.375,10,10.702999999979511,8004.333639280152,96.7479674796748,3.252032520325203,0.0,91.869918699187,76.42276422764228,93.18181818181819,90.9090909090909,6.818181818181818,0.0,0.14696130462833262,collision_xy_combined,0.45,0.0,0.17736695766581695,0.13058694953512348,0.0,0.06979906589635618,0.8564632710174062,0.9876989126205444,0.7742892503738403,0.0175,0.186288984077239,0.09241154714763697,0.18936600029995135,0.18936600029995135,88.63636363636364,79.54545454545455,0.06434703184432537,1.8042337262004915,0.23817426205449843,42,2,0,1.0244711074622452,1.6,0.14235608687455,0.35,,0.7850891351699829,0.7043635249137878,0.08072561025619507,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_212326,4,2026-08-05T21:27:10,BMW_X6M_Scale_0.7,,,,3.0,1,1,1,1,landing_collision_success,,,,111,70,41,74.01500000013039,29,60.875,13,13.140000000130385,8004.196873778461,99.09909909909909,0.9009009009009009,0.0,92.7927927927928,78.37837837837837,92.6829268292683,90.2439024390244,7.317073170731708,0.0,0.0882113131338815,collision_xy_combined,0.45,0.0,0.16394610947703092,0.11841368420597131,0.0,0.39785355330139593,0.8550031793062478,0.9855344891548157,0.6494078636169434,0.021976273148148148,0.13649396837184516,0.07913650820627466,0.1614577561502099,0.1614577561502099,87.8048780487805,85.36585365853658,0.2501777821598216,1.7129466835798588,0.20021997258512414,39,2,0,0.915739154338008,1.6,0.15590699066657843,0.35,,0.6494079232215881,0.6367479562759399,0.012659966945648193,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_212326,5,2026-08-05T21:28:24,BMW_X6M_Scale_0.7,,,,3.0,1,1,1,1,landing_collision_success,,,,98,52,46,66.125,35,54.14099999982864,12,11.984000000171363,8003.570665742891,97.95918367346938,2.0408163265306123,0.0,89.79591836734694,70.40816326530613,93.47826086956522,84.78260869565217,6.521739130434782,0.0,0.09335510719812168,collision_xy_combined,0.45,0.0,0.2141883063798675,0.13608497225647587,0.0,0.2241628050231889,0.8565608935359315,0.9820647239685059,0.6547285318374634,0.0290625,0.1414394533669144,0.08410358243103208,0.14396594897254544,0.12307412650180292,89.1304347826087,82.6086956521739,0.08659959629122511,1.770167558628596,0.22605721154974034,42,4,0,0.9331659261483977,1.6,0.13223753735423083,0.35,,0.6569511294364929,0.622265100479126,0.03468602895736694,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_212326,6,2026-08-05T21:29:30,BMW_X6M_Scale_0.7,,,,3.0,1,1,1,1,landing_collision_success,,,,96,52,44,65.6569999998901,32,52.906999999890104,13,12.75,8003.793087914427,97.91666666666667,2.0833333333333335,0.0,88.54166666666667,70.83333333333333,88.63636363636364,81.81818181818181,11.363636363636363,0.0,0.22250068618423255,collision_xy_combined,0.45,0.0,0.22701357374490863,0.13692861254619787,0.0,0.18669544278861008,0.8537069736993846,0.9892182946205139,0.6986730098724365,0.021918402777777776,0.1450064875989483,0.08408994378530794,0.14703484635621863,0.14703484635621863,81.81818181818181,70.45454545454545,0.06649423269378005,1.7138609046096556,0.09635618003707602,39,5,0,0.948402428734444,1.6,0.13698355708609924,0.35,,0.6799184083938599,0.637614369392395,0.042304039001464844,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_212326,7,2026-08-05T21:30:36,BMW_X6M_Scale_0.7,,,,3.0,1,1,1,1,landing_collision_success,,,,96,52,44,65.64100000006147,35,55.21900000004098,10,10.422000000020489,8004.45292785674,96.875,3.125,0.0,88.54166666666667,77.08333333333333,88.63636363636364,81.81818181818181,11.363636363636363,0.0,0.1301572896286592,collision_xy_combined,0.45,0.0,0.13821266556532708,0.11419005684302229,0.0,0.07164869727784166,0.8609922917275226,0.9859741926193237,0.6723147034645081,0.027604166666666666,0.12979528496233358,0.08066925957228767,0.13006088151451373,0.13006088151451373,81.81818181818181,79.54545454545455,0.06208175090358715,1.8133960712082533,0.1474111372655078,41,3,0,0.891308893016655,1.6,0.13872618409043005,0.35,,0.6778612732887268,0.6522411108016968,0.02562016248703003,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_212326,8,2026-08-05T21:31:41,BMW_X6M_Scale_0.7,,,,3.0,1,1,1,1,landing_collision_success,,,,107,64,43,71.56200000015087,34,61.04700000002049,10,10.515000000130385,8005.444905614142,97.19626168224299,2.803738317757009,0.0,91.58878504672897,75.70093457943925,93.02325581395348,90.69767441860465,6.976744186046512,0.0,0.1363576704494259,collision_xy_combined,0.45,0.0,0.1526277325380053,0.10275409809799854,0.0,0.0670190389442165,0.8562884844769005,0.9849644899368286,0.7332524061203003,0.024140625,0.2012504887421353,0.09374682133308247,0.20498870892283272,0.20498870892283272,83.72093023255815,83.72093023255815,0.05106200672728367,1.741174947639373,0.23110984827225245,39,4,0,0.986982891986445,1.6,0.1435420613770568,0.35,,0.7296314835548401,0.6426049470901489,0.08702653646469116,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_212326,9,2026-08-05T21:32:53,BMW_X6M_Scale_0.7,,,,3.0,1,1,1,1,landing_collision_success,,,,95,51,44,65.17200000002049,33,53.01600000006147,12,12.155999999959022,8005.231338793579,97.89473684210526,2.1052631578947367,0.0,91.57894736842105,67.36842105263158,93.18181818181819,86.36363636363636,6.818181818181818,0.0,0.24476392398045296,collision_xy_combined,0.45,0.0,0.1978701833328999,0.12025118379416265,0.0,0.03796328741264044,0.8650513150919195,0.9853983521461487,0.7005273103713989,0.02185329861111111,0.18576556363865232,0.09324949617159108,0.193969479403153,0.193969479403153,86.36363636363636,86.36363636363636,0.05302245785385551,1.6144137026232512,0.13405309985181635,36,8,0,0.8839977050175013,1.6,0.1371552667749876,0.35,,0.6347644925117493,0.6745339035987854,-0.03976941108703613,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260805_212326,10,2026-08-05T21:33:58,BMW_X6M_Scale_0.7,,,,3.0,1,1,1,1,landing_collision_success,,,,103,52,51,69.73499999986961,41,58.46899999980815,11,11.266000000061467,8003.995580054586,98.05825242718447,1.941747572815534,0.0,90.29126213592232,64.07766990291262,94.11764705882354,80.3921568627451,5.882352941176471,0.0,0.09325909568147996,collision_xy_combined,0.45,0.0,0.2746782890241652,0.144408788388944,0.0,0.664999361830196,0.85564103169441,0.9924006462097168,0.7083271741867065,0.02331597222222222,0.16389667073019895,0.09170042649185721,0.16401694071197248,0.11792075930628926,90.19607843137256,80.3921568627451,0.058113084483375384,1.5691674471328316,0.15736410451329652,38,13,0,0.9548284306774698,1.6,0.10914787649816159,0.35,,0.7110803127288818,0.6472744941711426,0.06380581855773926,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
