tag,step,value
train/approx_kl,47168,0.00018478737911209464
train/approx_kl,48192,0.0005451986216939986
train/clip_fraction,42048,0.0
train/clip_fraction,43072,0.0
train/clip_fraction,44096,0.0
train/clip_fraction,45120,0.0
train/clip_fraction,46144,0.0
train/clip_fraction,47168,0.0
train/clip_fraction,48192,0.0
train/clip_range,42048,0.20000000298023224
train/clip_range,43072,0.20000000298023224
train/clip_range,44096,0.20000000298023224
train/clip_range,45120,0.20000000298023224
train/clip_range,46144,0.20000000298023224
train/clip_range,47168,0.20000000298023224
train/clip_range,48192,0.20000000298023224
train/entropy_loss,42048,-5.574544429779053
train/entropy_loss,43072,-5.573596954345703
train/entropy_loss,44096,-5.570565223693848
train/entropy_loss,45120,-5.568473815917969
train/entropy_loss,46144,-5.565359592437744
train/entropy_loss,47168,-5.563422203063965
train/entropy_loss,48192,-5.563071250915527
train/explained_variance,42048,0.04897940158843994
train/explained_variance,43072,0.04289865493774414
train/explained_variance,44096,0.07221627235412598
train/explained_variance,45120,0.07406389713287354
train/explained_variance,46144,0.05850374698638916
train/explained_variance,47168,0.02025693655014038
train/explained_variance,48192,0.05560195446014404
train/learning_rate,42048,0.0003000000142492354
train/learning_rate,43072,0.0003000000142492354
train/learning_rate,44096,0.0003000000142492354
train/learning_rate,45120,0.0003000000142492354
train/learning_rate,46144,0.0003000000142492354
train/learning_rate,47168,0.0003000000142492354
train/learning_rate,48192,0.0003000000142492354
train/loss,42048,93926.4609375
train/loss,43072,100790.90625
train/loss,44096,103807.4609375
train/loss,45120,69028.921875
train/loss,46144,53030.8125
train/loss,47168,103114.8984375
train/loss,48192,81440.6328125
train/policy_gradient_loss,42048,-0.0012373978970572352
train/policy_gradient_loss,43072,-0.0011225035414099693
train/policy_gradient_loss,44096,-0.0017445386620238423
train/policy_gradient_loss,45120,-0.0016710343770682812
train/policy_gradient_loss,46144,-0.0009793465724214911
train/policy_gradient_loss,47168,-0.0006533818668685853
train/policy_gradient_loss,48192,-0.0012807829771190882
train/std,42048,0.975705623626709
train/std,43072,0.9750002026557922
train/std,44096,0.9744749069213867
train/std,45120,0.9737958908081055
train/std,46144,0.9730275273323059
train/std,47168,0.9730997085571289
train/std,48192,0.9725125432014465
train/value_loss,42048,185177.75
train/value_loss,43072,206441.0625
train/value_loss,44096,208312.640625
train/value_loss,45120,127871.015625
train/value_loss,46144,111078.5703125
train/value_loss,47168,222717.5
train/value_loss,48192,173518.296875
